"D. Rowe. Winter, 1995.  Mixed (HVAC/NV - Room Air Conditioned) Academic Office Building in Sydney, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic Identifiers,,,,,,,Thermal Questionnaire,,,,,,,,,,,,,,,Indoor Climate Physical Obs,,,,,,,,,,,,,,Calculated Indices,,,,,,,,,,,,,,,,,,Personal Environmental Control,,,,,,,,,,,,,,,,,Outdoor Meteorological Data,,,,,,,,,,,,,,,,,,,,
1,4,.,0,1995,228,.,1,2,2,.,3,3,4,.,.,.,.,0.985494881,0.9,0.15,1.05,.,22.6,.,.,.,.,.,.,.,0.03,.,.,0.666666667,.,22.6,22.90714286,22.75357143,0.03,.,0.666666667,.,39,22.7,25.3,-0.04,-0.04,-0.15,0.05,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.6,6,14.3,,,,,1,22.6,22.90714286,22.75357143,22.7,25.3,-0.04,-0.15
1,7,.,0,1995,228,.,1,2,2,.,5,3,5,.,.,.,.,1.339590444,1.08,0.15,1.23,.,23.4,.,.,.,.,.,.,.,0.03,.,.,0.666666667,.,23.4,23.46428571,23.43214286,0.03,.,0.666666667,.,37,22.9,28.4,0.51,0.81,0.68,0.15,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.7,6,14.35,,,,,1,23.4,23.46428571,23.43214286,22.9,28.4,0.51,0.68
1,5,.,0,1995,228,.,0,2,2,2,6,2,6,.,.,.,.,1.109215017,0.99,0.15,1.14,.,21.4,.,.,.,.,.,.,.,0.06,.,.,0.5,.,21.4,21.04571429,21.22285714,0.06,.,0.5,.,43,21.1,24.9,-0.03,-0.03,-0.13,0.05,.,0.030814809,.,0.030814809,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.7,6,14.35,,,,,0,21.4,21.04571429,21.22285714,21.1,24.9,-0.03,-0.13
1,13,.,0,1995,229,.,1,2,1,1,3,3,3,.,.,.,.,1.365187713,0.6,0,0.6,.,27.6,.,.,.,.,.,.,.,0.38,.,.,0.947368421,.,27.6,26.77727273,27.18863636,0.38,.,0.947368421,.,28,26.4,26.4,0.35,0.44,0.69,0.15,.,0.529771325,.,0.529771325,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.2,15.1,20.65,,,,,1,27.6,26.77727273,27.18863636,26.4,26.4,0.35,0.69
1,8,.,0,1995,229,.,2,1,.,1,5,3,5,.,.,.,.,1.629692833,0.74,0.15,0.89,.,27.5,.,.,.,.,.,.,.,0.08,.,.,0.5,.,27.5,27.10857143,27.30428571,0.08,.,0.5,.,27,25.8,29.6,0.92,1.24,1.3,0.4,.,0.034148412,.,0.034148412,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.1,15.2,20.65,,,,,2,27.5,27.10857143,27.30428571,25.8,29.6,0.92,1.3
1,12,.,1,1995,229,.,2,1,2,1,5,3,5,.,.,.,.,0.938566553,0.92,0.15,1.07,.,25,.,.,.,.,.,.,.,0.01,.,.,1,.,25,24.71428571,24.85714286,0.01,.,1,.,36,24.7,26.8,-0.02,-0.02,0.01,0.05,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.3,15.1,20.7,,,,,2,25,24.71428571,24.85714286,24.7,26.8,-0.02,0.01
1,11,.,1,1995,229,.,1,2,2,1,5,2,4,.,.,.,.,1.301194539,1.12,0.15,1.27,.,25.1,.,.,.,.,.,.,.,0.03,.,.,0.666666667,.,25.1,24.89428571,24.99714286,0.03,.,0.666666667,.,36,24.2,29.8,0.77,1.23,0.98,0.25,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.1,15.2,20.65,,,,,1,25.1,24.89428571,24.99714286,24.2,29.8,0.77,0.98
1,14,.,1,1995,229,.,1,2,2,2,6,2,6,.,.,.,.,0.938566553,0.49,0.15,0.64,.,23.2,.,.,.,.,.,.,.,0.37,.,.,0.540540541,.,23.2,24.56571429,23.88285714,0.37,.,0.540540541,.,35,23.6,21.6,-0.35,-0.35,-1.9,0.72,.,0.561639124,.,0.561639124,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.3,15.1,20.7,,,,,1,23.2,24.56571429,23.88285714,23.6,21.6,-0.35,-1.9
1,3,.,1,1995,229,.,-1,2,2,2,6,2,6,.,.,.,.,1.023890785,1.09,0.15,1.24,.,21.6,.,.,.,.,.,.,.,0.18,.,.,0.388888889,.,21.6,23.13857143,22.36928571,0.18,.,0.388888889,.,42,22.3,25.7,-0.03,-0.03,-0.14,0.05,.,0.200549316,.,0.200549316,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.2,15.1,20.65,,,,,-1,21.6,23.13857143,22.36928571,22.3,25.7,-0.03,-0.14
1,4,.,0,1995,229,.,0,2,2,2,4,2,6,.,.,.,.,0.985494881,0.62,0.15,0.77,.,24,.,.,.,.,.,.,.,0.01,.,.,1,.,24,24.03714286,24.01857143,0.01,.,1,.,37,23.8,24.7,-0.07,-0.07,-0.27,0.07,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.3,15.1,20.7,,,,,0,24,24.03714286,24.01857143,23.8,24.7,-0.07,-0.27
1,5,.,0,1995,229,.,0,2,2,.,6,.,6,.,.,.,.,1.023890785,0.74,0.15,0.89,.,22.6,.,.,.,.,.,.,.,0.08,.,.,0.25,.,22.6,22.37285714,22.48642857,0.08,.,0.25,.,44,22.4,24.1,-0.1,-0.1,-0.44,0.09,.,0.05029812,.,0.05029812,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.43,15.03,20.73,44.69,69.73,57.21,26.2,15.1,20.65,,,,,0,22.6,22.37285714,22.48642857,22.4,24.1,-0.1,-0.44
1,13,.,0,1995,230,.,0,2,2,2,5,2,5,.,.,.,.,1.365187713,0.6,0,0.6,.,24.4,.,.,.,.,.,.,.,0.32,.,.,0.53125,.,24.4,24.23106061,24.3155303,0.32,.,0.53125,.,41,24.1,24.6,-0.01,-0.01,0.01,0.05,.,0.402002228,.,0.402002228,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,26.9,16.6,21.75,,,,,0,24.4,24.23106061,24.3155303,24.1,24.6,-0.01,0.01
1,22,.,0,1995,230,.,1,2,2,1,4,3,5,.,.,.,.,1.322525597,0.8,0.15,0.95,.,24.9,.,.,.,.,.,.,.,0.07,.,.,0.285714286,.,24.9,25.19571429,25.04785714,0.07,.,0.285714286,.,38,24.5,27.8,0.48,0.67,0.75,0.17,.,0.031225666,.,0.031225666,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,27,16.6,21.8,,,,,1,24.9,25.19571429,25.04785714,24.5,27.8,0.48,0.75
1,12,.,1,1995,230,.,1,2,2,1,5,3,5,.,.,.,.,1.019624573,0.63,0.15,0.78,.,25.4,.,.,.,.,.,.,.,0.01,.,.,1,.,25.4,25.57571429,25.48785714,0.01,.,1,.,39,25.4,26.2,0.03,0.07,0.21,0.06,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,26.9,16.6,21.75,,,,,1,25.4,25.57571429,25.48785714,25.4,26.2,0.03,0.21
1,26,.,1,1995,230,.,0,2,2,.,6,.,6,.,.,.,.,1.198805461,0.53,0.15,0.68,.,22,.,.,.,.,.,.,.,0.63,.,.,0.746031746,.,22,23.54285714,22.77142857,0.63,.,0.746031746,.,45,22.5,21.4,-0.2,-0.2,-1.07,0.29,.,1.757500881,.,1.757500881,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,26.9,16.6,21.75,,,,,0,22,23.54285714,22.77142857,22.5,21.4,-0.2,-1.07
1,10,.,1,1995,230,.,2,1,2,1,2,3,2,.,.,.,.,0.955631399,0.76,0.15,0.91,.,25.1,.,.,.,.,.,.,.,0.05,.,.,0.4,.,25.1,25.34857143,25.22428571,0.05,.,0.4,.,39,25,26.8,0.2,0.28,0.31,0.07,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,26.9,16.6,21.75,,,,,2,25.1,25.34857143,25.22428571,25,26.8,0.2,0.31
1,16,.,1,1995,230,.,-1,2,2,3,4,1,3,.,.,.,.,1.173208191,0.59,0.15,0.74,.,21.8,.,.,.,.,.,.,.,0.22,.,.,0.409090909,.,21.8,23.81142857,22.80571429,0.22,.,0.409090909,.,45,22.8,24,-0.06,-0.06,-0.44,0.09,.,0.263113082,.,0.263113082,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,26.9,16.6,21.75,,,,,-1,21.8,23.81142857,22.80571429,22.8,24,-0.06,-0.44
1,24,.,0,1995,230,.,0,2,.,2,6,3,6,.,.,.,.,1.109215017,0.91,0.15,1.06,.,23.3,.,.,.,.,.,.,.,0.13,.,.,1.153846154,.,23.3,23.31857143,23.30928571,0.13,.,1.153846154,.,43,23.1,26.4,0.16,0.27,0.18,0.06,.,0.194231358,.,0.194231358,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,27,16.6,21.8,,,,,0,23.3,23.31857143,23.30928571,23.1,26.4,0.16,0.18
1,4,.,0,1995,230,.,0,2,2,2,4,2,6,.,.,.,.,1.386518771,0.62,0.15,0.77,.,24.8,.,.,.,.,.,.,.,0.07,.,.,0.285714286,.,24.8,25.05428571,24.92714286,0.07,.,0.285714286,.,39,24.5,26.7,0.31,0.42,0.67,0.14,.,0.031568806,.,0.031568806,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,27,16.6,21.8,,,,,0,24.8,25.05428571,24.92714286,24.5,26.7,0.31,0.67
1,7,.,0,1995,230,.,0,2,2,2,5,3,5,.,.,.,.,1.279863481,0.83,0.15,0.98,.,24.8,.,.,.,.,.,.,.,0.05,.,.,0.4,.,24.8,24.31571429,24.55785714,0.05,.,0.4,.,39,24.1,27.7,0.44,0.63,0.69,0.15,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,27,16.6,21.8,,,,,0,24.8,24.31571429,24.55785714,24.1,27.7,0.44,0.69
1,5,.,0,1995,230,.,0,2,2,.,6,2,6,.,.,.,.,1.109215017,0.74,0.15,0.89,.,23.4,.,.,.,.,.,.,.,0.08,.,.,0.25,.,23.4,23.04571429,23.22285714,0.08,.,0.25,.,44,23.1,25.1,-0.02,-0.02,0,0.05,.,0.046768428,.,0.046768428,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,26.9,16.6,21.75,,,,,0,23.4,23.04571429,23.22285714,23.1,25.1,-0.02,0
1,9,.,0,1995,230,.,2,1,1,1,2,3,2,.,.,.,.,1.318771331,0.97,0.15,1.12,.,24,.,.,.,.,.,.,.,0.18,.,.,0.5,.,24,23.45857143,23.72928571,0.18,.,0.5,.,42,23.4,28.1,0.45,0.78,0.59,0.12,.,0.182620345,.,0.182620345,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,26.87,16.36,21.615,50.72,79.3,65.01,27,16.7,21.85,,,,,2,24,23.45857143,23.72928571,23.4,28.1,0.45,0.59
1,13,.,0,1995,233,.,2,1,1,1,3,3,3,.,.,.,.,1.365187713,0.6,0,0.6,.,24.5,.,.,.,.,.,.,.,0.01,.,.,2,.,24.5,25.30909091,24.90454545,0.01,.,2,.,49,24.8,25.5,0.09,0.14,0.52,0.11,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.6,19.6,20.1,,,,,2,24.5,25.30909091,24.90454545,24.8,25.5,0.09,0.52
1,8,.,0,1995,233,.,0,2,2,2,6,2,6,.,.,.,.,1.109215017,0.74,0.15,0.89,.,24.6,.,.,.,.,.,.,.,0.01,.,.,2,.,24.6,25.88571429,25.24285714,0.01,.,2,.,45,25.1,27.2,0.36,0.5,0.52,0.11,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.6,19.5,20.05,,,,,0,24.6,25.88571429,25.24285714,25.1,27.2,0.36,0.52
1,12,.,1,1995,233,.,0,2,2,2,6,.,6,.,.,.,.,0.938566553,0.68,0.15,0.83,.,24.5,.,.,.,.,.,.,.,0.1,.,.,0.2,.,24.5,24.90714286,24.70357143,0.1,.,0.2,.,48,24.7,25.5,-0.07,-0.07,-0.31,0.07,.,0.057532962,.,0.057532962,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.6,19.5,20.05,,,,,0,24.5,24.90714286,24.70357143,24.7,25.5,-0.07,-0.31
1,3,.,1,1995,233,.,-1,2,2,.,5,2,5,.,.,.,.,1.023890785,0.78,0.15,0.93,.,22.6,.,.,.,.,.,.,.,0.32,.,.,0.875,.,22.6,23.80571429,23.20285714,0.32,.,0.875,.,54,23.2,23.9,-0.11,-0.11,-0.54,0.11,.,0.683414444,.,0.683414444,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.6,19.5,20.05,,,,,-1,22.6,23.80571429,23.20285714,23.2,23.9,-0.11,-0.54
1,10,.,1,1995,233,.,2,1,2,1,6,2,5,.,.,.,.,1.365187713,0.67,0.15,0.82,.,24.1,.,.,.,.,.,.,.,0.1,.,.,0.6,.,24.1,24.79,24.445,0.1,.,0.6,.,49,24.4,27,0.33,0.48,0.67,0.15,.,0.082824989,.,0.082824989,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.7,19.6,20.15,,,,,2,24.1,24.79,24.445,24.4,27,0.33,0.67
1,16,.,1,1995,233,.,1,2,2,1,3,2,4,.,.,.,.,2.02116041,0.69,0.15,0.84,.,24.3,.,.,.,.,.,.,.,0.01,.,.,1,.,24.3,25.68428571,24.99214286,0.01,.,1,.,45,24.4,29.4,0.76,1.28,1.29,0.4,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,21.6,19.9,20.75,,,,,1,24.3,25.68428571,24.99214286,24.4,29.4,0.76,1.29
1,11,.,1,1995,233,.,0,2,2,.,6,2,6,.,.,.,.,1.231911263,0.76,0.15,0.91,.,24.7,.,.,.,.,.,.,.,0.01,.,.,2,.,24.7,25.31857143,25.00928571,0.01,.,2,.,47,24.9,27.5,0.4,0.58,0.64,0.14,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.6,19.6,20.1,,,,,0,24.7,25.31857143,25.00928571,24.9,27.5,0.4,0.64
1,5,.,0,1995,233,.,0,2,2,2,6,2,6,.,.,.,.,1.109215017,0.76,0.15,0.91,.,23.5,.,.,.,.,.,.,.,0.01,.,.,1,.,23.5,23.27714286,23.38857143,0.01,.,1,.,50,23.4,25.6,0,0,0.12,0.05,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.6,19.5,20.05,,,,,0,23.5,23.27714286,23.38857143,23.4,25.6,0,0.12
1,9,.,0,1995,233,.,1,2,2,1,2,3,3,.,.,.,.,1.418600683,0.63,0.15,0.78,.,23.5,.,.,.,.,.,.,.,0.03,.,.,0.666666667,.,23.5,23.70428571,23.60214286,0.03,.,0.666666667,.,50,23.6,25.9,0.13,0.21,0.46,0.09,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,20.34,19.44,19.89,79.7,65.19,72.445,20.6,19.6,20.1,,,,,1,23.5,23.70428571,23.60214286,23.6,25.9,0.13,0.46
1,13,.,0,1995,234,.,1,2,1,1,3,3,3,.,.,.,.,1.365187713,0.71,0,0.71,.,24.7,.,.,.,.,.,.,.,0.07,.,.,0.285714286,.,24.7,25.96742424,25.33371212,0.07,.,0.285714286,.,52,25.4,27,0.35,0.49,0.77,0.17,.,0.031911945,.,0.031911945,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,23.1,16,19.55,,,,,1,24.7,25.96742424,25.33371212,25.4,27,0.35,0.77
1,8,.,0,1995,234,.,1,2,2,2,6,2,6,.,.,.,.,1.433447099,0.74,0.15,0.89,.,24.4,.,.,.,.,.,.,.,0.02,.,.,1,.,24.4,25.96857143,25.18428571,0.02,.,1,.,53,25.2,28.3,0.55,0.84,0.91,0.22,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,23.3,16,19.65,,,,,1,24.4,25.96857143,25.18428571,25.2,28.3,0.55,0.91
1,12,.,1,1995,234,.,0,2,2,2,6,2,6,.,.,.,.,1.130546075,0.68,0.15,0.83,.,25.3,.,.,.,.,.,.,.,0.06,.,.,0.5,.,25.3,25.49428571,25.39714286,0.06,.,0.5,.,51,25.4,27.1,0.34,0.49,0.54,0.11,.,0.021276892,.,0.021276892,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,22.9,16,19.45,,,,,0,25.3,25.49428571,25.39714286,25.4,27.1,0.34,0.54
1,14,.,1,1995,234,.,1,2,1,1,3,3,3,.,.,.,.,1.057167235,0.53,0.15,0.68,.,24.8,.,.,.,.,.,.,.,0.04,.,.,1,.,24.8,25.61285714,25.20642857,0.04,.,1,.,51,25.3,25.8,0.07,0.13,0.26,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,22.9,15.9,19.4,,,,,1,24.8,25.61285714,25.20642857,25.3,25.8,0.07,0.26
1,10,.,1,1995,234,.,2,1,2,1,4,3,4,.,.,.,.,1.092150171,0.76,0.15,0.91,.,25.3,.,.,.,.,.,.,.,0.01,.,.,1,.,25.3,25.81428571,25.55714286,0.01,.,1,.,50,25.6,27.8,0.46,0.67,0.66,0.14,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,22.9,16,19.45,,,,,2,25.3,25.81428571,25.55714286,25.6,27.8,0.46,0.66
1,7,.,0,1995,234,.,0,2,2,2,5,3,5,.,.,.,.,1.092150171,0.92,0.15,1.07,.,24.3,.,.,.,.,.,.,.,0.05,.,.,0.4,.,24.3,24.68142857,24.49071429,0.05,.,0.4,.,51,24.5,27.9,0.44,0.69,0.59,0.12,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,23.1,16,19.55,,,,,0,24.3,24.68142857,24.49071429,24.5,27.9,0.44,0.59
1,11,.,1,1995,234,.,1,2,1,1,2,2,3,.,.,.,.,1.446245734,0.82,0.15,0.97,.,25.2,.,.,.,.,.,.,.,0.01,.,.,1,.,25.2,25.51571429,25.35785714,0.01,.,1,.,50,25.3,29.4,0.73,1.18,1.08,0.3,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,23.4,16,19.7,,,,,1,25.2,25.51571429,25.35785714,25.3,29.4,0.73,1.08
1,24,.,0,1995,234,.,0,2,.,2,6,.,6,.,.,.,.,1.109215017,0.76,0.15,0.91,.,21.7,.,.,.,.,.,.,.,0.01,.,.,2,.,21.7,22.35285714,22.02642857,0.01,.,2,.,60,22.2,24.4,-0.05,-0.05,-0.17,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,22.9,16,19.45,,,,,0,21.7,22.35285714,22.02642857,22.2,24.4,-0.05,-0.17
1,9,.,0,1995,234,.,0,2,2,.,5,3,5,.,.,.,.,1.271843003,0.46,0.15,0.61,.,20.1,.,.,.,.,.,.,.,0.02,.,.,1.5,.,20.1,22.32285714,21.21142857,0.02,.,1.5,.,67,21.4,22,-0.13,-0.13,-0.48,0.1,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.73,15.61,19.17,66.66,97.6,82.13,22.9,16,19.45,,,,,0,20.1,22.32285714,21.21142857,21.4,22,-0.13,-0.48
1,13,.,0,1995,235,.,1,2,1,1,4,3,4,.,.,.,.,1.365187713,0.6,0,0.6,.,23.9,.,.,.,.,.,.,.,0.12,.,.,0.5,.,23.9,25.62045455,24.76022727,0.12,.,0.5,.,44,24.5,25.2,0.02,0.07,0.39,0.08,.,0.104099094,.,0.104099094,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.5,7.8,18.15,,,,,1,23.9,25.62045455,24.76022727,24.5,25.2,0.02,0.39
1,8,.,0,1995,235,.,2,1,2,2,6,2,6,.,.,.,.,1.478327645,0.74,0.15,0.89,.,26.6,.,.,.,.,.,.,.,0.05,.,.,0.6,.,26.6,27.31571429,26.95785714,0.05,.,0.6,.,26,25.5,29,0.79,1.02,1.16,0.33,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.1,7.8,17.95,,,,,2,26.6,27.31571429,26.95785714,25.5,29,0.79,1.16
1,12,.,1,1995,235,.,2,1,2,1,5,3,5,.,.,.,.,1.207337884,0.76,0.15,0.91,.,26,.,.,.,.,.,.,.,0.12,.,.,0.416666667,.,26,25.77571429,25.88785714,0.12,.,0.416666667,.,29,25.1,27.7,0.48,0.62,0.69,0.15,.,0.07676289,.,0.07676289,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.4,7.8,18.1,,,,,2,26,25.77571429,25.88785714,25.1,27.7,0.48,0.69
1,3,.,1,1995,235,.,1,2,.,1,3,3,3,.,.,.,.,1.301194539,0.83,0.15,0.98,.,26.7,.,.,.,.,.,.,.,0.44,.,.,0.568181818,.,26.7,25.99857143,26.34928571,0.44,.,0.568181818,.,27,25.4,27.8,0.51,0.78,0.78,0.18,.,0.504491929,.,0.504491929,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.3,7.8,18.05,,,,,1,26.7,25.99857143,26.34928571,25.4,27.8,0.51,0.78
1,15,.,1,1995,235,.,2,1,2,1,3,3,3,.,.,.,.,1.102901024,0.77,0.15,0.92,.,26.1,.,.,.,.,.,.,.,0.01,.,.,1,.,26.1,25.58,25.84,0.01,.,1,.,26,25.1,27.3,0.41,0.52,0.57,0.12,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.5,7.8,18.15,,,,,2,26.1,25.58,25.84,25.1,27.3,0.41,0.57
1,6,.,0,1995,235,.,2,1,1,1,1,3,2,.,.,.,.,1.173208191,0.63,0.15,0.78,.,25.6,.,.,.,.,.,.,.,0.06,.,.,0.5,.,25.6,26.09,25.845,0.06,.,0.5,.,28,25.2,26.8,0.32,0.39,0.56,0.12,.,0.020543206,.,0.020543206,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.5,7.8,18.15,,,,,2,25.6,26.09,25.845,25.2,26.8,0.32,0.56
1,24,.,0,1995,235,.,.,.,.,2,.,.,.,.,.,.,.,1.109215017,0.68,0.15,0.83,.,24.9,.,.,.,.,.,.,.,0.08,.,.,0.375,.,24.9,24.05428571,24.47714286,0.08,.,0.375,.,27,24.1,25.7,0,0,0.12,0.05,.,0.043979015,.,0.043979015,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.6,7.8,18.2,,,,,.,24.9,24.05428571,24.47714286,24.1,25.7,0,0.12
1,4,.,0,1995,235,.,0,2,2,2,6,2,6,.,.,.,.,1.194539249,0.62,0.15,0.77,.,22.9,.,.,.,.,.,.,.,0.26,.,.,0.269230769,.,22.9,24.9,23.9,0.26,.,0.269230769,.,31,23.7,24.8,-0.02,-0.02,-0.24,0.06,.,0.241687152,.,0.241687152,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.6,7.8,18.2,,,,,0,22.9,24.9,23.9,23.7,24.8,-0.02,-0.24
1,7,.,0,1995,235,.,0,2,2,2,5,3,5,.,.,.,.,1.386518771,0.92,0.15,1.07,.,25.3,.,.,.,.,.,.,.,0.11,.,.,0.181818182,.,25.3,25.04285714,25.17142857,0.11,.,0.181818182,.,31,24.2,28.8,0.66,0.96,0.91,0.23,.,0.05899358,.,0.05899358,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.1,7.8,17.95,,,,,0,25.3,25.04285714,25.17142857,24.2,28.8,0.66,0.91
1,5,.,0,1995,235,.,0,2,2,.,6,2,6,.,.,.,.,1.109215017,0.74,0.15,0.89,.,24.4,.,.,.,.,.,.,.,0.08,.,.,0.25,.,24.4,23.74142857,24.07071429,0.08,.,0.25,.,33,23.7,25.8,0.01,0.05,0.14,0.05,.,0.042356312,.,0.042356312,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.5,7.8,18.15,,,,,0,24.4,23.74142857,24.07071429,23.7,25.8,0.01,0.14
1,11,.,1,1995,235,.,2,1,2,1,4,2,4,.,.,.,.,1.393174061,0.76,0.15,0.91,.,26.2,.,.,.,.,.,.,.,0.01,.,.,1,.,26.2,25.87142857,26.03571429,0.01,.,1,.,25,24.9,28.2,0.61,0.78,0.93,0.23,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,29.63,7.6,18.615,33.34,100,66.67,28.2,7.8,18,,,,,2,26.2,25.87142857,26.03571429,24.9,28.2,0.61,0.93
1,13,.,0,1995,236,.,1,2,1,1,4,3,3,.,.,.,.,1.365187713,0.71,0,0.71,.,23.4,.,.,.,.,.,.,.,0.04,.,.,1,.,23.4,25.39621212,24.39810606,0.04,.,1,.,47,24.2,25.9,0.14,0.21,0.52,0.11,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.5,12.6,16.05,,,,,1,23.4,25.39621212,24.39810606,24.2,25.9,0.14,0.52
